queen presence,apparent hive temp,apparent temp diff,CCD
1,35.01,18.66,0
1,35.97,17.83,0
1,22.37,2.870000000000001,0
1,19.09,-0.6000000000000014,0
1,24.31,11.15,0
1,25.39,0.25,0
1,23.86,0.9199999999999982,0
1,25.83,2.139999999999997,0
1,48.98,25.44,0
1,21.77,10.03,0
1,31.04,8.599999999999998,0
1,26.63,1.1199999999999974,0
1,35.38,16.28,0
0,43.57,17.45,0
1,37.49,19.520000000000003,0
1,37.12,11.329999999999998,0
1,40.11,8.68,0
1,38.11,7.530000000000001,0
1,34.17,-0.9299999999999996,0
1,40.06,7.440000000000005,0
1,46.51,16.799999999999997,0
1,38.86,16.07,0
1,36.11,21.05,0
1,42.93,5.119999999999997,0
1,18.2,0.0199999999999995,0
1,26.16,5.239999999999998,0
1,24.85,4.420000000000002,0
1,35.6,17.900000000000002,0
1,29.95,5.460000000000001,0
1,33.47,10.119999999999996,0
1,40.22,19.68,0
1,40.4,10.389999999999995,0
1,35.98,20.46,0
1,55.52,27.860000000000003,0
1,26.34,1.6699999999999982,0
1,35.26,19.51,0
0,28.86,0.6699999999999982,0
1,26.89,2.3500000000000014,0
1,31.58,13.909999999999997,0
1,41.81,17.470000000000002,0
1,24.72,1.0,0
1,22.59,4.030000000000001,0
1,61.97,33.91,0
0,30.23,0.879999999999999,0
0,40.48,7.909999999999997,0
1,36.03,5.690000000000001,0
1,28.16,2.18,0
1,36.95,16.150000000000002,0
0,29.45,11.63,0
1,22.64,3.210000000000001,0
1,19.91,2.780000000000001,0
1,50.19,12.059999999999995,0
1,22.93,6.48,0
1,27.55,9.060000000000002,0
1,43.24,24.48,0
1,19.63,0.5999999999999979,0
1,34.76,17.839999999999996,0
1,34.43,4.48,0
1,20.14,6.34,0
1,42.27,9.290000000000006,0
1,19.49,-0.0600000000000022,0
1,32.49,0.8400000000000034,0
1,35.56,11.310000000000002,0
1,17.87,2.74,0
0,43.09,11.460000000000004,0
1,38.92,19.92,0
1,35.47,17.259999999999998,0
1,33.3,5.699999999999996,0
1,39.25,2.6300000000000026,0
1,30.35,4.900000000000002,0
1,22.47,0.0700000000000002,0
1,46.57,25.53,0
1,39.44,1.6299999999999957,0
1,33.02,4.500000000000004,0
1,36.67,18.770000000000003,0
1,42.53,5.950000000000003,0
1,36.18,19.67,0
1,32.54,8.39,0
1,42.86,9.009999999999998,0
1,38.78,9.760000000000002,0
1,19.18,4.390000000000001,0
1,33.96,15.41,0
1,34.28,18.520000000000003,0
1,21.31,0.7099999999999973,0
1,52.89,19.910000000000004,0
1,18.39,4.49,0
0,36.37,13.479999999999997,0
1,29.0,2.1000000000000014,0
1,33.86,1.7299999999999969,0
1,37.6,1.4600000000000009,0
1,41.88,6.410000000000004,0
1,22.62,6.09,0
1,32.97,7.549999999999997,0
1,44.01,8.629999999999995,0
1,32.9,0.6599999999999966,0
1,24.59,1.379999999999999,0
1,44.3,16.639999999999997,0
1,37.83,9.45,0
1,20.0,5.119999999999999,0
